Chromosome  Position(bp)    Rate(cM/Mb)     Map(cM)
chr22	15697346	1.5964662145	1.2746195212
chr22	15698150	0.8079253243	1.2759030800
chr22	15698333	1.0391650064	1.2760509304
chr22	15698367	1.2706241487	1.2760862620
chr22	15698682	1.2695107033	1.2764865086
chr22	15699156	0.7018961258	1.2770882566
chr22	15700361	0.6771978239	1.2779340415
chr22	15701768	0.6827190663	1.2788868588
chr22	15703243	0.8253894414	1.2798938694
chr22	15703853	0.8294140488	1.2803973570
chr22	15704383	0.8272453175	1.2808369464
chr22	15704504	0.7636072238	1.2809370431
chr22	15705148	0.7609485071	1.2814288062
chr22	15706181	2.1288289349	1.2822148660
chr22	15706432	9.2931018823	1.2827492020
chr22	15706550	7.5180225531	1.2838457881
chr22	15706668	0.7441751987	1.2847329147
chr22	15706914	0.6780930660	1.2849159818
chr22	15707157	0.5944620899	1.2850807584
chr22	15707181	0.5049961727	1.2850950255
chr22	15707595	0.4553091127	1.2853040939
chr22	15707712	0.4065339973	1.2853573651
chr22	15708627	0.4024761721	1.2857293437
chr22	15709355	0.3980831629	1.2860223464
chr22	15709601	0.3935451830	1.2861202748
chr22	15710409	0.3828133819	1.2864382593
chr22	15711020	0.3722682974	1.2866721583
chr22	15711656	0.3658586585	1.2869089210
chr22	15712664	0.3438635664	1.2872777065
chr22	15712915	0.3438360769	1.2873640162
chr22	15714052	0.3405082253	1.2877549579
chr22	15717527	0.3399472567	1.2889382239
chr22	15718134	0.3502031596	1.2891445719
chr22	15718286	0.3498668511	1.2891978028
chr22	15718446	0.3472992842	1.2892537815
chr22	15719003	0.3416891543	1.2894472272
chr22	15719040	0.3362907264	1.2894598697
chr22	15719129	0.3329025916	1.2894897996
chr22	15720077	0.3316473059	1.2898053912
chr22	15720419	0.3304962424	1.2899188146
chr22	15720639	0.3298585789	1.2899915238
chr22	15720798	0.3294414728	1.2900439713
chr22	15720906	0.3284845861	1.2900795510
chr22	15721904	0.3282048439	1.2904073786
chr22	15722240	0.3286549369	1.2905176554
chr22	15722480	0.3302887552	1.2905965326
chr22	15723037	0.3391840014	1.2907805034
chr22	15725122	0.7241904567	1.2914877021
chr22	15726384	5.7055663080	1.2924016304
chr22	15726544	8.0401237757	1.2933145211
chr22	15727348	7.6901839514	1.2997787806
chr22	15727460	7.4309666962	1.3006400812
chr22	15732097	8.7325614096	1.3350974737
chr22	15733947	9.0011727706	1.3512527123
chr22	15742289	9.0401367756	1.4263404956
chr22	15751336	4.9712666605	1.5081266130
chr22	15752135	4.3089018587	1.5120986551
chr22	15767645	3.8397340557	1.5789297229
chr22	15769912	1.9659708663	1.5876344000
chr22	15773020	1.4245115736	1.5937446375
chr22	15773239	1.1538491567	1.5940566055
chr22	15773451	1.1711045590	1.5943012215
chr22	15773876	1.1832171484	1.5947989410
chr22	15774989	1.6534256511	1.5961158616
chr22	15775434	2.4570887090	1.5968516361
chr22	15775610	2.7420600098	1.5972840837
chr22	15775724	2.6672273979	1.5975966785
chr22	15775974	3.1142682730	1.5982634854
chr22	15776459	3.1587331585	1.5997739055
chr22	15776465	3.1280091672	1.5997928579
chr22	15776612	3.1085914592	1.6002526752
chr22	15776613	3.1379814181	1.6002557838
chr22	15776966	2.6434341608	1.6013634912
chr22	15777875	2.2739473288	1.6037663729
chr22	15778508	2.2672703551	1.6052057816
chr22	15778800	2.1926600028	1.6058678245
chr22	15778812	2.1200206517	1.6058941364
chr22	15779211	2.0069918373	1.6067400247
chr22	15779588	1.0417074023	1.6074966606
chr22	15781834	0.9703422216	1.6098363354
chr22	15782322	0.9703827766	1.6103098624
chr22	15782459	0.9730026168	1.6104428049
chr22	15783936	0.9789696864	1.6118799297
chr22	15784911	0.9794709646	1.6128344252
chr22	15785173	0.9746334027	1.6130910466
chr22	15785330	0.9734814154	1.6132440640
chr22	15785698	0.9718164275	1.6136023052
chr22	15786065	0.9734800002	1.6139589618
chr22	15787349	0.9880795882	1.6152089101
chr22	15787566	0.9965366081	1.6154233234
chr22	15788116	0.9530135494	1.6159714185
chr22	15788859	0.8917494820	1.6166795076
chr22	15789897	0.8818071532	1.6176051435
chr22	15789957	0.8719311025	1.6176580520
chr22	15790128	0.8647933304	1.6178071522
chr22	15790373	0.8579592359	1.6180190266
chr22	15790790	0.8515350690	1.6183767956
chr22	15791899	0.8714316675	1.6193211480
chr22	15792168	18.1415585295	1.6195555631
chr22	15792216	48.9603934461	1.6204263579
chr22	15792682	48.9603934461	1.6432419012
chr22	15792806	48.9603934461	1.6493129900
chr22	15793554	42.8620204809	1.6859353643
chr22	15793595	2.4879231483	1.6876927071
chr22	15794103	2.4124204102	1.6889565721
chr22	15794162	2.4143680496	1.6890989049
chr22	15794385	2.4315249655	1.6896373090
chr22	15794640	2.4382067021	1.6902573479
chr22	15794892	2.4410293647	1.6908717759
chr22	15795490	2.3470063585	1.6923315115
chr22	15795572	1.9341293804	1.6925239660
chr22	15795956	0.9372171680	1.6932666717
chr22	15796219	0.4810315929	1.6935131598
chr22	15797742	0.1777549613	1.6942457709
chr22	15801989	0.1780180770	1.6950006963
chr22	15806401	0.1818721868	1.6957861120
chr22	15806417	0.1859010473	1.6957890220
chr22	15807037	0.2471421726	1.6959042806
chr22	15807664	1.1603528790	1.6960592388
chr22	15808080	2.3762223946	1.6965419456
chr22	15808123	2.7780295121	1.6966441231
chr22	15808815	3.7344978187	1.6985665195
chr22	15808982	3.8264905163	1.6991901807
chr22	15809384	3.1579292947	1.7007284299
chr22	15809434	1.6468273456	1.7008863263
chr22	15809893	1.0740475844	1.7016422201
chr22	15810040	0.3994379917	1.7018001051
chr22	15810931	0.3899910974	1.7021560043
chr22	15812482	0.3925959689	1.7027608805
chr22	15813210	0.6625615225	1.7030466904
chr22	15813221	0.9257896007	1.7030539786
chr22	15813888	0.9260314365	1.7036714802
chr22	15814084	0.6420474565	1.7038529824
chr22	15814253	0.4791123267	1.7039614884
chr22	15814521	0.4448069462	1.7040898905
chr22	15814924	0.4398403638	1.7042691477
chr22	15815034	0.4406155541	1.7043175302
chr22	15816627	0.4402204276	1.7050194307
chr22	15816762	0.4356162957	1.7050788605
chr22	15816846	0.4296050693	1.7051154523
chr22	15817310	0.4134952679	1.7053147890
chr22	15817483	0.3983636918	1.7053863237
chr22	15817500	0.3819629625	1.7053930959
chr22	15817617	0.3806063163	1.7054377855
chr22	15817681	0.3623460279	1.7054621443
chr22	15818737	0.3514134996	1.7058447817
chr22	15818982	0.3511365572	1.7059308781
chr22	15820953	0.4822667931	1.7066229682
chr22	15821303	0.5495018750	1.7067917616
chr22	15821449	0.9011743348	1.7068719889
chr22	15821524	1.2120782129	1.7069395769
chr22	15821525	1.2933287984	1.7069407890
chr22	15822154	1.3234546948	1.7077542928
chr22	15822206	1.3410192279	1.7078231125
chr22	15822223	1.3600132085	1.7078459098
chr22	15822739	1.3499094446	1.7085476766
chr22	15822987	0.9578702301	1.7088824542
chr22	15823131	0.7583875733	1.7090203875
chr22	15823179	0.6872052070	1.7090567901
chr22	15823238	0.5981814375	1.7090973352
chr22	15823263	0.5164260052	1.7091122897
chr22	15823381	0.4549540395	1.7091732280
chr22	15825502	0.2485930654	1.7101381855
chr22	15825710	0.2483665268	1.7101898929
chr22	15826157	0.2473540769	1.7103009127
chr22	15826825	0.2449610881	1.7104661452
chr22	15826914	0.2306922854	1.7104879468
chr22	15826991	0.2158134495	1.7105057101
chr22	15828143	0.2153543485	1.7107543272
chr22	15828404	0.2153573139	1.7108105346
chr22	15829115	0.2161401972	1.7109636537
chr22	15830515	0.4803549526	1.7112662500
chr22	15830538	0.4803430131	1.7112772981
chr22	15831185	0.4897765850	1.7115880801
chr22	15831710	0.4828405018	1.7118452128
chr22	15831854	0.4720573265	1.7119147418
chr22	15831966	0.4721810853	1.7119676122
chr22	15832925	0.4373178417	1.7124204339
chr22	15832966	0.4033041039	1.7124383639
chr22	15833956	0.3677598213	1.7128376350
chr22	15834486	0.3131836628	1.7130325477
chr22	15834695	0.2643960493	1.7130980031
chr22	15834945	0.2007242808	1.7131641021
chr22	15835391	0.2004288041	1.7132536251
chr22	15842185	0.2380489915	1.7146153384
chr22	15845108	0.1967763143	1.7153111556
chr22	15845175	0.1577166745	1.7153243396
chr22	15846249	0.1480002714	1.7154937273
chr22	15846491	0.1405997534	1.7155295434
chr22	15846783	0.1405780987	1.7155705985
chr22	15846918	0.1406115044	1.7155895766
chr22	15847073	0.1365767398	1.7156113713
chr22	15847411	0.1325304495	1.7156575343
chr22	15847474	0.1289075424	1.7156658837
chr22	15847684	0.1250764270	1.7156929543
chr22	15847823	0.1251346318	1.7157103399
chr22	15849026	0.1243505815	1.7158608769
chr22	15849310	0.1238973287	1.7158961924
chr22	15849558	0.1233873651	1.7159269190
chr22	15850779	0.1390371854	1.7160775750
chr22	15851354	0.3063134351	1.7161575213
chr22	15851369	0.3065055713	1.7161621160
chr22	15852032	0.3980003839	1.7163653292
chr22	15852071	0.4776976146	1.7163808512
chr22	15852239	0.4776976146	1.7164611044
chr22	15853229	0.1451606617	1.7169340251
chr22	15854689	0.1249726448	1.7171459596
chr22	15854812	0.1110866000	1.7171613313
chr22	15855014	0.1114242282	1.7171837708
chr22	15855191	0.1114242282	1.7172034929
chr22	15855654	0.1110931513	1.7172550823
chr22	15855921	0.1104322704	1.7172847442
chr22	15856064	0.1103548277	1.7173005360
chr22	15868195	1.2968022874	1.7186392504
chr22	15868430	1.5269087254	1.7189439989
chr22	15868669	2.6234684169	1.7193089301
chr22	15868727	4.8261658626	1.7194610913
chr22	15869300	30.7868820655	1.7222264843
chr22	15869546	30.9380295987	1.7298000573
chr22	15869577	31.3275956763	1.7307591362
chr22	15869890	42.8109265353	1.7405646737
chr22	15870932	15.6970050675	1.7851736591
chr22	15871584	15.6961903799	1.7954081064
chr22	15872203	16.0219644490	1.8051240483
chr22	15872452	31.1867370691	1.8091135174
chr22	15872533	31.1843676251	1.8116396431
chr22	15873182	40.4467960946	1.8318782977
chr22	15873293	40.4508348247	1.8363678921
chr22	15873431	40.4508348247	1.8419501073
chr22	15873520	40.4474965893	1.8455502316
chr22	15873708	34.2835294393	1.8531543609
chr22	15873720	30.2780625636	1.8535657633
chr22	15873792	30.2253654598	1.8557457838
chr22	15874101	30.1500496193	1.8650854217
chr22	15874547	1.6984837340	1.8785323438
chr22	15875145	1.6826360115	1.8795480371
chr22	15879890	0.8015377227	1.8875321450
chr22	15880036	0.3895874875	1.8876491695
chr22	15880417	0.3451988304	1.8877976023
chr22	15881980	0.3467116353	1.8883371481
chr22	15882191	0.3504787176	1.8884103043
chr22	15884047	0.4050539387	1.8890607928
chr22	15884945	0.4720893808	1.8894245312
chr22	15893703	0.4480946266	1.8935590900
chr22	15894372	0.4383807346	1.8938588653
chr22	15897298	0.3971099837	1.8951415673
